id,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
666,A,A,A,A,A,A,A,A,A,A
667,A,A,A,A,A,A,A,A,A,A
668,A,A,A,A,A,A,A,A,A,A
669,A,A,A,A,A,A,A,A,A,A
670,A,A,A,A,A,A,A,A,A,A
671,A,A,A,A,A,A,A,A,A,A
672,A,A,A,A,A,A,A,A,A,A
673,A,A,A,A,A,A,A,A,A,A
674,A,A,A,A,A,A,A,A,A,A
675,A,A,A,A,A,A,A,A,A,A
676,A,A,A,A,A,A,A,A,A,A
677,A,A,A,A,A,A,A,A,A,A
678,A,A,A,A,A,A,A,A,A,A
679,A,A,A,A,A,A,A,A,A,A
680,A,A,A,A,A,A,A,A,A,A
681,A,A,A,A,A,A,A,A,A,A
682,A,A,A,A,A,A,A,A,A,A
683,A,A,A,A,A,A,A,A,A,A
684,A,A,A,A,A,A,A,A,A,A
685,A,A,A,A,A,A,A,A,A,A
686,A,A,A,A,A,A,A,A,A,A
687,A,A,A,A,A,A,A,A,A,A
688,A,A,A,A,A,A,A,A,A,A
689,A,A,A,A,A,A,A,A,A,A
690,A,A,A,A,A,A,A,A,A,A
691,A,A,A,A,A,A,A,A,A,A
692,A,A,A,A,A,A,A,A,A,A
693,A,A,A,A,A,A,A,A,A,A
694,A,A,A,A,A,A,A,A,A,A
695,A,A,A,A,A,A,A,A,A,A
696,A,A,A,A,A,A,A,A,A,A
697,A,A,A,A,A,A,A,A,A,A
698,A,A,A,A,A,A,A,A,A,A
699,A,A,A,A,A,A,A,A,A,A
700,A,A,A,A,A,A,A,A,A,A
701,A,A,A,A,A,A,A,A,A,A
702,A,A,A,A,A,A,A,A,A,A
703,A,A,A,A,A,A,A,A,A,A
704,A,A,A,A,A,A,A,A,A,A
705,A,A,A,A,A,A,A,A,A,A
706,A,A,A,A,A,A,A,A,A,A
707,A,A,A,A,A,A,A,A,A,A
708,A,A,A,A,A,A,A,A,A,A
709,A,A,A,A,A,A,A,A,A,A
710,A,A,A,A,A,A,A,A,A,A
711,A,A,A,A,A,A,A,A,A,A
712,A,A,A,A,A,A,A,A,A,A
713,A,A,A,A,A,A,A,A,A,A
714,A,A,A,A,A,A,A,A,A,A
715,A,A,A,A,A,A,A,A,A,A
716,A,A,A,A,A,A,A,A,A,A
717,A,A,A,A,A,A,A,A,A,A
719,A,A,A,A,A,A,A,A,A,A
721,A,A,A,A,A,A,A,A,A,A
722,A,A,A,A,A,A,A,A,A,A
723,A,A,A,A,A,A,A,A,A,A
724,A,A,A,A,A,A,A,A,A,A
725,A,A,A,A,A,A,A,A,A,A
726,A,A,A,A,A,A,A,A,A,A
727,A,A,A,A,A,A,A,A,A,A
728,A,A,A,A,A,A,A,A,A,A
729,A,A,A,A,A,A,A,A,A,A
730,A,A,A,A,A,A,A,A,A,A
731,A,A,A,A,A,A,A,A,A,A
732,A,A,A,A,A,A,A,A,A,A
733,A,A,A,A,A,A,A,A,A,A
734,A,A,A,A,A,A,A,A,A,A
735,A,A,A,A,A,A,A,A,A,A
736,A,A,A,A,A,A,A,A,A,A
737,A,A,A,A,A,A,A,A,A,A
738,A,A,A,A,A,A,A,A,A,A
739,A,A,A,A,A,A,A,A,A,A
740,A,A,A,A,A,A,A,A,A,A
741,A,A,A,A,A,A,A,A,A,A
742,A,A,A,A,A,A,A,A,A,A
743,A,A,A,A,A,A,A,A,A,A
744,A,A,A,A,A,A,A,A,A,A
745,A,A,A,A,A,A,A,A,A,A
746,A,A,A,A,A,A,A,A,A,A
747,A,A,A,A,A,A,A,A,A,A
748,A,A,A,A,A,A,A,A,A,A
749,A,A,A,A,A,A,A,A,A,A
750,A,A,A,A,A,A,A,A,A,A
751,A,A,A,A,A,A,A,A,A,A
752,A,A,A,A,A,A,A,A,A,A
753,A,A,A,A,A,A,A,A,A,A
754,A,A,A,A,A,A,A,A,A,A
755,A,A,A,A,A,A,A,A,A,A
756,A,A,A,A,A,A,A,A,A,A
757,A,A,A,A,A,A,A,A,A,A
758,A,A,A,A,A,A,A,A,A,A
759,A,A,A,A,A,A,A,A,A,A
760,A,A,A,A,A,A,A,A,A,A
761,A,A,A,A,A,A,A,A,A,A
762,A,A,A,A,A,A,A,A,A,A
763,A,A,A,A,A,A,A,A,A,A
764,A,A,A,A,A,A,A,A,A,A
765,A,A,A,A,A,A,A,A,A,A
766,A,A,A,A,A,A,A,A,A,A
767,A,A,A,A,A,A,A,A,A,A
768,A,A,A,A,A,A,A,A,A,A
769,A,A,A,A,A,A,A,A,A,A
770,A,A,A,A,A,A,A,A,A,A
771,A,A,A,A,A,A,A,A,A,A
772,A,A,A,A,A,A,A,A,A,A
773,A,A,A,A,A,A,A,A,A,A
774,A,A,A,A,A,A,A,A,A,A
775,A,A,A,A,A,A,A,A,A,A
776,A,A,A,A,A,A,A,A,A,A
777,A,A,A,A,A,A,A,A,A,A
778,A,A,A,A,A,A,A,A,A,A
779,A,A,A,A,A,A,A,A,A,A
780,A,A,A,A,A,A,A,A,A,A
781,A,A,A,A,A,A,A,A,A,A
782,A,A,A,A,A,A,A,A,A,A
783,A,A,A,A,A,A,A,A,A,A
784,A,A,A,A,A,A,A,A,A,A
785,A,A,A,A,A,A,A,A,A,A
786,A,A,A,A,A,A,A,A,A,A
787,A,A,A,A,A,A,A,A,A,A
788,A,A,A,A,A,A,A,A,A,A
789,A,A,A,A,A,A,A,A,A,A
790,A,A,A,A,A,A,A,A,A,A
791,A,A,A,A,A,A,A,A,A,A
792,A,A,A,A,A,A,A,A,A,A
793,A,A,A,A,A,A,A,A,A,A
794,A,A,A,A,A,A,A,A,A,A
795,A,A,A,A,A,A,A,A,A,A
796,A,A,A,A,A,A,A,A,A,A
797,A,A,A,A,A,A,A,A,A,A
798,A,A,A,A,A,A,A,A,A,A
799,A,A,A,A,A,A,A,A,A,A
800,A,A,A,A,A,A,A,A,A,A
801,A,A,A,A,A,A,A,A,A,A
802,A,A,A,A,A,A,A,A,A,A
803,A,A,A,A,A,A,A,A,A,A
804,A,A,A,A,A,A,A,A,A,A
805,A,A,A,A,A,A,A,A,A,A
806,A,A,A,A,A,A,A,A,A,A
807,A,A,A,A,A,A,A,A,A,A
808,A,A,A,A,A,A,A,A,A,A
809,A,A,A,A,A,A,A,A,A,A
810,A,A,A,A,A,A,A,A,A,A
811,A,A,A,A,A,A,A,A,A,A
812,A,A,A,A,A,A,A,A,A,A
813,A,A,A,A,A,A,A,A,A,A
814,A,A,A,A,A,A,A,A,A,A
815,A,A,A,A,A,A,A,A,A,A
816,A,A,A,A,A,A,A,A,A,A
817,A,A,A,A,A,A,A,A,A,A
818,A,A,A,A,A,A,A,A,A,A
819,A,A,A,A,A,A,A,A,A,A
820,A,A,A,A,A,A,A,A,A,A
821,A,A,A,A,A,A,A,A,A,A
822,A,A,A,A,A,A,A,A,A,A
823,A,A,A,A,A,A,A,A,A,A
824,A,A,A,A,A,A,A,A,A,A
825,A,A,A,A,A,A,A,A,A,A
826,A,A,A,A,A,A,A,A,A,A
827,A,A,A,A,A,A,A,A,A,A
828,A,A,A,A,A,A,A,A,A,A
829,A,A,A,A,A,A,A,A,A,A
830,A,A,A,A,A,A,A,A,A,A
831,A,A,A,A,A,A,A,A,A,A
832,A,A,A,A,A,A,A,A,A,A
833,A,A,A,A,A,A,A,A,A,A
834,A,A,A,A,A,A,A,A,A,A
835,A,A,A,A,A,A,A,A,A,A
836,A,A,A,A,A,A,A,A,A,A
837,A,A,A,A,A,A,A,A,A,A
838,A,A,A,A,A,A,A,A,A,A
839,A,A,A,A,A,A,A,A,A,A
840,A,A,A,A,A,A,A,A,A,A
841,A,A,A,A,A,A,A,A,A,A
842,A,A,A,A,A,A,A,A,A,A
843,A,A,A,A,A,A,A,A,A,A
844,A,A,A,A,A,A,A,A,A,A
845,A,A,A,A,A,A,A,A,A,A
846,A,A,A,A,A,A,A,A,A,A
847,A,A,A,A,A,A,A,A,A,A
848,A,A,A,A,A,A,A,A,A,A
849,A,A,A,A,A,A,A,A,A,A
850,A,A,A,A,A,A,A,A,A,A
851,A,A,A,A,A,A,A,A,A,A
852,A,A,A,A,A,A,A,A,A,A
853,A,A,A,A,A,A,A,A,A,A
854,A,A,A,A,A,A,A,A,A,A
855,A,A,A,A,A,A,A,A,A,A
856,A,A,A,A,A,A,A,A,A,A
857,A,A,A,A,A,A,A,A,A,A
858,A,A,A,A,A,A,A,A,A,A
859,A,A,A,A,A,A,A,A,A,A
860,A,A,A,A,A,A,A,A,A,A
861,A,A,A,A,A,A,A,A,A,A
862,A,A,A,A,A,A,A,A,A,A
863,A,A,A,A,A,A,A,A,A,A
864,A,A,A,A,A,A,A,A,A,A
865,A,A,A,A,A,A,A,A,A,A
866,A,A,A,A,A,A,A,A,A,A
867,A,A,A,A,A,A,A,A,A,A
868,A,A,A,A,A,A,A,A,A,A
869,A,A,A,A,A,A,A,A,A,A
870,A,A,A,A,A,A,A,A,A,A
871,A,A,A,A,A,A,A,A,A,A
872,A,A,A,A,A,A,A,A,A,A
873,A,A,A,A,A,A,A,A,A,A
874,A,A,A,A,A,A,A,A,A,A
875,A,A,A,A,A,A,A,A,A,A
876,A,A,A,A,A,A,A,A,A,A
877,A,A,A,A,A,A,A,A,A,A
878,A,A,A,A,A,A,A,A,A,A
879,A,A,A,A,A,A,A,A,A,A
880,A,A,A,A,A,A,A,A,A,A
881,A,A,A,A,A,A,A,A,A,A
882,A,A,A,A,A,A,A,A,A,A
883,A,A,A,A,A,A,A,A,A,A
884,A,A,A,A,A,A,A,A,A,A
885,A,A,A,A,A,A,A,A,A,A
886,A,A,A,A,A,A,A,A,A,A
887,A,A,A,A,A,A,A,A,A,A
888,A,A,A,A,A,A,A,A,A,A
889,A,A,A,A,A,A,A,A,A,A
890,A,A,A,A,A,A,A,A,A,A
891,A,A,A,A,A,A,A,A,A,A
892,A,A,A,A,A,A,A,A,A,A
893,A,A,A,A,A,A,A,A,A,A
894,A,A,A,A,A,A,A,A,A,A
895,A,A,A,A,A,A,A,A,A,A
896,A,A,A,A,A,A,A,A,A,A
897,A,A,A,A,A,A,A,A,A,A
898,A,A,A,A,A,A,A,A,A,A
899,A,A,A,A,A,A,A,A,A,A
900,A,A,A,A,A,A,A,A,A,A
901,A,A,A,A,A,A,A,A,A,A
902,A,A,A,A,A,A,A,A,A,A
903,A,A,A,A,A,A,A,A,A,A
904,A,A,A,A,A,A,A,A,A,A
905,A,A,A,A,A,A,A,A,A,A
906,A,A,A,A,A,A,A,A,A,A
907,A,A,A,A,A,A,A,A,A,A
908,A,A,A,A,A,A,A,A,A,A
909,A,A,A,A,A,A,A,A,A,A
910,A,A,A,A,A,A,A,A,A,A
911,A,A,A,A,A,A,A,A,A,A
912,A,A,A,A,A,A,A,A,A,A
913,A,A,A,A,A,A,A,A,A,A
914,A,A,A,A,A,A,A,A,A,A
915,A,A,A,A,A,A,A,A,A,A
916,A,A,A,A,A,A,A,A,A,A
917,A,A,A,A,A,A,A,A,A,A
918,A,A,A,A,A,A,A,A,A,A
919,A,A,A,A,A,A,A,A,A,A
920,A,A,A,A,A,A,A,A,A,A
921,A,A,A,A,A,A,A,A,A,A
922,A,A,A,A,A,A,A,A,A,A
923,A,A,A,A,A,A,A,A,A,A
924,A,A,A,A,A,A,A,A,A,A
925,A,A,A,A,A,A,A,A,A,A
926,A,A,A,A,A,A,A,A,A,A
927,A,A,A,A,A,A,A,A,A,A
928,A,A,A,A,A,A,A,A,A,A
929,A,A,A,A,A,A,A,A,A,A
930,A,A,A,A,A,A,A,A,A,A
931,A,A,A,A,A,A,A,A,A,A
932,A,A,A,A,A,A,A,A,A,A
933,A,A,A,A,A,A,A,A,A,A
934,A,A,A,A,A,A,A,A,A,A
935,A,A,A,A,A,A,A,A,A,A
936,A,A,A,A,A,A,A,A,A,A
937,A,A,A,A,A,A,A,A,A,A
938,A,A,A,A,A,A,A,A,A,A
939,A,A,A,A,A,A,A,A,A,A
940,A,A,A,A,A,A,A,A,A,A
941,A,A,A,A,A,A,A,A,A,A
942,A,A,A,A,A,A,A,A,A,A
943,A,A,A,A,A,A,A,A,A,A
944,A,A,A,A,A,A,A,A,A,A
945,A,A,A,A,A,A,A,A,A,A
946,A,A,A,A,A,A,A,A,A,A
947,A,A,A,A,A,A,A,A,A,A
948,A,A,A,A,A,A,A,A,A,A
949,A,A,A,A,A,A,A,A,A,A
950,A,A,A,A,A,A,A,A,A,A
951,A,A,A,A,A,A,A,A,A,A
952,A,A,A,A,A,A,A,A,A,A
953,A,A,A,A,A,A,A,A,A,A
954,A,A,A,A,A,A,A,A,A,A
955,A,A,A,A,A,A,A,A,A,A
956,A,A,A,A,A,A,A,A,A,A
957,A,A,A,A,A,A,A,A,A,A
958,A,A,A,A,A,A,A,A,A,A
959,A,A,A,A,A,A,A,A,A,A
960,A,A,A,A,A,A,A,A,A,A
961,A,A,A,A,A,A,A,A,A,A
962,A,A,A,A,A,A,A,A,A,A
963,A,A,A,A,A,A,A,A,A,A
964,A,A,A,A,A,A,A,A,A,A
965,A,A,A,A,A,A,A,A,A,A
966,A,A,A,A,A,A,A,A,A,A
967,A,A,A,A,A,A,A,A,A,A
968,A,A,A,A,A,A,A,A,A,A
969,A,A,A,A,A,A,A,A,A,A
970,A,A,A,A,A,A,A,A,A,A
971,A,A,A,A,A,A,A,A,A,A
972,A,A,A,A,A,A,A,A,A,A
973,A,A,A,A,A,A,A,A,A,A
974,A,A,A,A,A,A,A,A,A,A
975,A,A,A,A,A,A,A,A,A,A
976,A,A,A,A,A,A,A,A,A,A
977,A,A,A,A,A,A,A,A,A,A
978,A,A,A,A,A,A,A,A,A,A
979,A,A,A,A,A,A,A,A,A,A
980,A,A,A,A,A,A,A,A,A,A
981,A,A,A,A,A,A,A,A,A,A
982,A,A,A,A,A,A,A,A,A,A
983,A,A,A,A,A,A,A,A,A,A
984,A,A,A,A,A,A,A,A,A,A
985,A,A,A,A,A,A,A,A,A,A
986,A,A,A,A,A,A,A,A,A,A
987,A,A,A,A,A,A,A,A,A,A
988,A,A,A,A,A,A,A,A,A,A
989,A,A,A,A,A,A,A,A,A,A
990,A,A,A,A,A,A,A,A,A,A
991,A,A,A,A,A,A,A,A,A,A
992,A,A,A,A,A,A,A,A,A,A
993,A,A,A,A,A,A,A,A,A,A
994,A,A,A,A,A,A,A,A,A,A
995,A,A,A,A,A,A,A,A,A,A
996,A,A,A,A,A,A,A,A,A,A
997,A,A,A,A,A,A,A,A,A,A
998,A,A,A,A,A,A,A,A,A,A
999,A,A,A,A,A,A,A,A,A,A
1000,A,A,A,A,A,A,A,A,A,A
1001,A,A,A,A,A,A,A,A,A,A
1002,A,A,A,A,A,A,A,A,A,A
1003,A,A,A,A,A,A,A,A,A,A
1004,A,A,A,A,A,A,A,A,A,A
1005,A,A,A,A,A,A,A,A,A,A
1006,A,A,A,A,A,A,A,A,A,A
1007,A,A,A,A,A,A,A,A,A,A
1008,A,A,A,A,A,A,A,A,A,A
1009,A,A,A,A,A,A,A,A,A,A
1010,A,A,A,A,A,A,A,A,A,A
1011,A,A,A,A,A,A,A,A,A,A
1012,A,A,A,A,A,A,A,A,A,A
1013,A,A,A,A,A,A,A,A,A,A
1014,A,A,A,A,A,A,A,A,A,A
1015,A,A,A,A,A,A,A,A,A,A
1016,A,A,A,A,A,A,A,A,A,A
1017,A,A,A,A,A,A,A,A,A,A
1018,A,A,A,A,A,A,A,A,A,A
1019,A,A,A,A,A,A,A,A,A,A
1020,A,A,A,A,A,A,A,A,A,A
1021,A,A,A,A,A,A,A,A,A,A
1022,A,A,A,A,A,A,A,A,A,A
1023,A,A,A,A,A,A,A,A,A,A
1024,A,A,A,A,A,A,A,A,A,A
1025,A,A,A,A,A,A,A,A,A,A
1026,A,A,A,A,A,A,A,A,A,A
1027,A,A,A,A,A,A,A,A,A,A
1028,A,A,A,A,A,A,A,A,A,A
1029,A,A,A,A,A,A,A,A,A,A
1030,A,A,A,A,A,A,A,A,A,A
1031,A,A,A,A,A,A,A,A,A,A
1032,A,A,A,A,A,A,A,A,A,A
1033,A,A,A,A,A,A,A,A,A,A
1034,A,A,A,A,A,A,A,A,A,A
1035,A,A,A,A,A,A,A,A,A,A
1036,A,A,A,A,A,A,A,A,A,A
1037,A,A,A,A,A,A,A,A,A,A
1038,A,A,A,A,A,A,A,A,A,A
1039,A,A,A,A,A,A,A,A,A,A
1040,A,A,A,A,A,A,A,A,A,A
1041,A,A,A,A,A,A,A,A,A,A
1042,A,A,A,A,A,A,A,A,A,A
1043,A,A,A,A,A,A,A,A,A,A
1044,A,A,A,A,A,A,A,A,A,A
1045,A,A,A,A,A,A,A,A,A,A
1046,A,A,A,A,A,A,A,A,A,A
1047,A,A,A,A,A,A,A,A,A,A
1048,A,A,A,A,A,A,A,A,A,A
1049,A,A,A,A,A,A,A,A,A,A
1050,A,A,A,A,A,A,A,A,A,A
1051,A,A,A,A,A,A,A,A,A,A
1052,A,A,A,A,A,A,A,A,A,A
1053,A,A,A,A,A,A,A,A,A,A
1054,A,A,A,A,A,A,A,A,A,A
1055,A,A,A,A,A,A,A,A,A,A
1056,A,A,A,A,A,A,A,A,A,A
1057,A,A,A,A,A,A,A,A,A,A
1058,A,A,A,A,A,A,A,A,A,A
1059,A,A,A,A,A,A,A,A,A,A
1060,A,A,A,A,A,A,A,A,A,A
1061,A,A,A,A,A,A,A,A,A,A
1062,A,A,A,A,A,A,A,A,A,A
1063,A,A,A,A,A,A,A,A,A,A
1064,A,A,A,A,A,A,A,A,A,A
1065,A,A,A,A,A,A,A,A,A,A
1066,A,A,A,A,A,A,A,A,A,A
1067,A,A,A,A,A,A,A,A,A,A
1068,A,A,A,A,A,A,A,A,A,A
1069,A,A,A,A,A,A,A,A,A,A
1070,A,A,A,A,A,A,A,A,A,A
1071,A,A,A,A,A,A,A,A,A,A
1072,A,A,A,A,A,A,A,A,A,A
1073,A,A,A,A,A,A,A,A,A,A
1074,A,A,A,A,A,A,A,A,A,A
1075,A,A,A,A,A,A,A,A,A,A
1076,A,A,A,A,A,A,A,A,A,A
1077,A,A,A,A,A,A,A,A,A,A
1078,A,A,A,A,A,A,A,A,A,A
1079,A,A,A,A,A,A,A,A,A,A
1080,A,A,A,A,A,A,A,A,A,A
1081,A,A,A,A,A,A,A,A,A,A
1082,A,A,A,A,A,A,A,A,A,A
1083,A,A,A,A,A,A,A,A,A,A
1084,A,A,A,A,A,A,A,A,A,A
1085,A,A,A,A,A,A,A,A,A,A
1086,A,A,A,A,A,A,A,A,A,A
1087,A,A,A,A,A,A,A,A,A,A
1088,A,A,A,A,A,A,A,A,A,A
1089,A,A,A,A,A,A,A,A,A,A
1090,A,A,A,A,A,A,A,A,A,A
1091,A,A,A,A,A,A,A,A,A,A
1092,A,A,A,A,A,A,A,A,A,A
1093,I,I,I,I,I,I,I,I,I,I
1094,I,I,I,O,O,O,O,O,O,O
1095,I,I,I,I,I,I,I,I,I,I
1096,I,I,I,I,I,I,I,I,I,I
1097,I,I,I,I,I,I,I,I,I,I
1098,B,B,B,B,B,B,B,B,B,B
1099,B,B,B,B,B,B,B,B,B,B
1100,B,B,B,B,B,B,B,B,B,B
1101,B,B,B,B,B,B,B,B,B,B
1102,A,A,A,A,A,A,A,A,A,A
1103,B,B,B,B,B,B,B,B,B,B
1104,A,A,A,A,A,A,A,A,A,A
1105,B,B,B,B,B,B,B,B,B,B
1106,A,A,A,A,A,A,A,A,A,A
1107,B,B,B,B,B,B,B,B,B,B
1108,A,A,A,A,A,A,A,A,A,A
1109,A,A,A,A,A,A,A,A,A,B
1110,A,A,A,A,A,A,A,A,A,A
1111,A,A,A,A,A,A,A,A,A,A
1112,B,B,B,B,B,B,B,B,B,B
1113,A,A,A,A,A,A,A,A,A,A
1114,A,A,A,A,A,A,A,A,A,A
1115,A,A,A,A,A,A,A,A,A,A
1116,A,A,A,A,A,A,A,A,A,A
1117,A,A,A,A,A,A,A,A,A,A
1118,A,A,A,A,A,A,A,A,A,A
1119,A,A,A,A,A,A,A,A,A,A
1120,A,A,A,A,A,A,A,A,A,A
1121,B,B,B,B,B,B,B,B,B,B
1122,A,A,A,A,A,A,A,A,A,A
1123,B,B,B,B,B,B,B,B,B,B
1124,A,A,A,A,A,A,A,A,A,A
1125,B,B,B,B,B,B,B,B,B,B
1126,B,B,B,B,B,B,B,B,B,B
1127,B,B,B,B,B,B,B,B,B,B
1128,A,A,A,A,A,A,A,A,A,A
1129,A,A,A,A,A,A,A,A,A,A
1130,A,A,A,A,A,A,A,A,A,A
1131,A,A,A,A,A,A,A,A,A,A
1132,A,A,A,A,A,A,A,A,A,A
1133,A,A,A,A,A,A,A,A,A,A
1134,B,B,B,B,A,A,A,A,A,A
1135,E,E,E,E,E,E,E,E,E,E
1137,H,H,H,H,H,H,H,H,H,H
1140,B,B,B,B,B,B,B,B,B,B
1141,A,A,A,A,A,A,A,A,A,A
1142,A,A,A,A,A,A,A,A,A,A
1143,A,A,A,A,A,A,A,A,A,A
1144,A,A,A,A,A,A,A,A,A,A
1145,B,B,B,B,B,B,B,B,B,B
1148,B,B,B,B,B,B,B,B,B,B
1149,A,A,A,A,A,A,A,A,A,A
1151,B,B,B,B,B,B,B,B,B,B
1152,A,A,A,A,A,A,A,A,A,A
1153,B,B,B,B,B,B,B,B,B,B
1154,A,A,A,A,A,A,A,A,A,A
1155,A,A,A,A,A,A,A,A,A,A
1156,B,B,B,B,B,B,B,B,B,B
1157,A,A,A,A,A,A,A,A,A,A
1158,A,A,A,A,A,A,A,A,A,A
1159,B,B,B,B,B,B,B,B,B,B
1160,B,B,B,B,B,B,B,B,B,B
1161,A,A,A,A,A,A,A,A,A,A
1162,A,A,A,A,A,A,A,A,A,A
1163,A,A,A,A,A,A,A,A,A,A
1164,A,A,A,A,A,A,A,A,A,A
1165,A,A,A,A,A,A,A,A,A,A
1166,A,A,A,A,A,A,A,A,A,A
1167,A,A,A,A,A,A,A,A,A,A
1168,B,B,B,B,B,B,B,B,B,B
1169,B,B,B,B,B,B,B,B,B,B
1170,A,A,A,A,A,A,A,A,A,A
1171,B,B,B,B,B,B,B,B,B,B
1172,A,A,A,A,A,A,A,A,A,A
1173,B,B,B,B,B,B,B,B,B,B
1174,B,B,B,B,B,B,B,B,B,B
1175,B,B,B,B,B,B,B,B,B,B
1176,B,B,B,B,B,B,B,B,B,B
1177,B,B,B,B,B,B,B,B,B,B
1178,B,B,B,B,B,B,B,B,B,B
1179,B,B,B,B,B,B,B,B,B,B
1180,B,B,B,B,B,B,B,B,B,B
1181,B,B,B,B,B,B,B,B,B,B
1182,B,B,B,B,B,B,B,B,B,B
1183,B,B,B,B,B,B,B,B,B,B
1184,B,B,B,B,B,B,B,B,B,B
1185,B,B,B,B,B,B,B,B,B,B
1186,B,B,B,B,B,B,B,B,B,B
1187,B,B,B,B,B,B,B,B,B,B
1188,B,B,B,B,B,B,B,B,B,B
1189,B,B,B,B,B,B,B,B,B,B
1190,B,B,B,B,B,B,B,B,B,B
1191,B,B,B,B,B,B,B,B,B,B
1192,B,B,B,B,B,B,B,B,B,B
1193,B,B,B,B,B,B,B,B,B,B
1194,B,B,B,B,B,B,B,B,B,B
1195,B,B,B,B,B,B,B,B,B,B
1196,B,B,B,B,B,B,B,B,B,B
1197,B,B,B,B,B,B,B,B,B,B
1198,B,B,B,B,B,B,B,B,B,B
1199,B,B,B,B,B,B,B,B,B,B
1200,B,B,B,B,B,B,B,B,B,B
1201,B,B,B,B,B,B,B,B,B,B
1203,B,B,B,B,B,B,B,B,B,B
1205,B,B,B,B,B,B,B,B,B,B
1207,B,B,B,B,B,B,B,B,B,B
1209,B,B,B,B,B,B,B,B,B,B
1211,B,B,B,B,B,B,B,B,B,B
1212,B,B,B,B,B,B,B,B,B,B
1219,A,A,A,A,A,A,A,A,A,A
1222,A,A,A,A,A,A,A,A,A,A
1224,A,A,A,A,A,A,A,A,A,A
1245,B,B,B,B,B,B,B,B,B,B
1246,E,E,E,E,E,E,E,E,E,E
1247,E,E,E,E,E,E,E,E,E,E
1248,E,E,E,E,E,E,E,E,E,E
1249,J,J,J,J,J,J,J,J,J,J
1250,C,C,C,C,C,C,C,C,C,C
1251,A,A,A,A,A,A,A,A,A,A
1252,A,A,A,A,A,A,A,A,A,A
1253,A,A,A,A,A,A,A,A,A,A
1254,A,A,A,A,A,A,A,A,A,A
1255,A,A,A,A,A,A,A,A,A,A
1256,A,A,A,A,A,A,A,A,A,A
1257,A,A,A,A,A,A,A,A,A,A
1258,L,L,L,L,L,L,L,L,L,L
1259,A,A,A,A,A,A,A,A,A,A
1260,L,L,L,L,L,L,L,L,L,L
1261,A,A,A,A,A,A,A,A,A,A
1262,A,A,A,A,A,A,A,A,A,A
1263,A,A,A,A,A,A,A,A,A,A
1264,A,A,A,A,A,A,A,A,A,A
1265,A,A,A,A,A,A,A,A,A,A
1266,A,A,A,A,A,A,A,A,A,A
1267,E,E,E,E,E,E,E,E,E,E
1268,A,A,A,A,A,A,A,A,A,A
1269,E,E,E,E,E,E,E,E,E,E
1270,A,A,A,A,A,A,A,A,A,A
1271,A,A,A,A,A,A,A,A,A,A
1272,A,A,A,A,A,A,A,A,A,A
1273,A,A,A,A,A,A,A,A,A,A
1274,A,A,A,A,A,A,A,A,A,A
1275,A,A,A,A,A,A,A,A,A,A
1276,A,A,A,A,A,A,A,A,A,A
1277,A,A,A,A,A,A,A,A,A,A
1278,A,A,A,A,A,A,A,A,A,A
1279,A,A,A,A,A,A,A,A,A,A
1280,B,B,B,B,B,B,B,B,B,B
1281,A,A,A,A,A,A,A,A,A,A
1282,A,A,A,A,A,A,A,A,A,A
1283,A,A,A,A,A,A,A,A,A,A
1284,A,A,A,A,A,A,A,A,A,A
1285,J,J,J,J,J,J,J,J,J,J
1286,J,J,J,J,J,J,J,J,J,J
1287,B,B,B,B,B,B,B,B,B,B
1288,B,B,B,B,B,B,B,B,B,B
1289,A,A,A,A,A,A,A,A,A,A
1290,B,B,B,B,B,B,B,B,B,B
1291,A,A,A,A,A,A,A,A,A,A
1292,A,A,A,A,A,A,A,A,A,A
1293,A,A,A,A,A,A,A,A,A,A
1294,A,A,A,A,A,A,A,A,A,A
1295,A,A,A,A,A,A,A,A,A,A
1296,A,A,A,A,A,A,A,A,A,A
1297,A,A,A,A,A,A,A,A,A,A
1298,A,A,A,A,A,A,A,A,A,A
1299,A,A,A,A,A,A,A,A,A,A
1300,A,A,A,A,A,A,A,A,A,A
1301,J,J,J,J,J,J,J,J,J,J
1302,A,A,A,A,A,A,A,A,A,A
1303,L,L,L,L,L,L,L,L,L,L
1304,A,A,A,A,A,A,A,A,A,A
1305,A,A,A,A,A,A,A,A,A,A
1306,A,A,A,A,A,A,A,A,A,A
1307,A,A,A,A,A,A,A,A,A,A
1308,L,L,L,L,L,L,L,L,L,L
1309,A,A,A,A,A,A,A,A,A,A
1310,A,A,A,A,A,A,A,A,A,A
1311,A,A,A,A,A,A,A,A,A,A
1312,A,A,A,A,A,A,A,A,A,A
1313,A,A,A,A,A,A,A,A,A,A
1314,A,A,A,A,A,A,A,A,A,A
1315,A,A,A,A,A,A,A,A,A,A
1316,A,A,A,A,A,A,A,A,A,A
1317,A,A,A,A,A,A,A,A,A,A
1318,A,A,A,A,A,A,A,A,A,A
1319,A,A,A,A,A,A,A,A,A,A
1320,A,A,A,A,A,A,A,A,A,A
1321,A,A,A,A,A,A,A,A,A,A
1322,A,A,A,A,A,A,A,A,A,A
1323,A,A,A,A,A,A,A,A,A,A
1324,A,A,A,A,A,A,A,A,A,A
1325,A,A,A,A,A,A,A,A,A,A
1326,A,A,A,A,A,A,A,A,A,A
1327,H,H,H,H,H,H,H,H,H,H
1328,A,A,A,A,A,A,A,A,A,A
